facility_id,facility_name,address,citytown,state,zip_code,countyparish,telephone_number,measure_id,measure_name,score,footnote,start_date,end_date
100125,HOMESTEAD HOSPITAL,975 BAPTIST WAY,HOMESTEAD,FL,33033,MIAMI-DADE,(786) 243-8000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
100126,HCA FLORIDA PASADENA HOSPITAL,1501 PASADENA AVE S,SAINT PETERSBURG,FL,33707,PINELLAS,(727) 381-1000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.10,,01/01/2023,12/31/2023
100127,MORTON PLANT HOSPITAL,300 PINELLAS ST,CLEARWATER,FL,33756,PINELLAS,(727) 462-7000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,01/01/2023,12/31/2023
100128,TAMPA GENERAL HOSPITAL,1 TAMPA GENERAL CIR,TAMPA,FL,33606,HILLSBOROUGH,(813) 844-7000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
100130,LAKESIDE MEDICAL CENTER,39200 HOOKER HWY,BELLE GLADE,FL,33430,PALM BEACH,(561) 996-6571,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.19,,01/01/2023,12/31/2023
100131,HCA FLORIDA AVENTURA HOSPITAL,20900 BISCAYNE BLVD,AVENTURA,FL,33180,MIAMI-DADE,(305) 682-7000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,01/01/2023,12/31/2023
100132,SOUTH FLORIDA BAPTIST HOSPITAL,301 N ALEXANDER ST,PLANT CITY,FL,33563,HILLSBOROUGH,(813) 757-1200,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,01/01/2023,12/31/2023
100134,ED FRASER MEMORIAL HOSPITAL,159 N 3RD ST,MACCLENNY,FL,32063,BAKER,(904) 259-3151,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,01/01/2023,12/31/2023
100135,TALLAHASSEE MEMORIAL HEALTHCARE,1300 MICCOSUKEE RD,TALLAHASSEE,FL,32308,LEON,(850) 431-1155,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,01/01/2023,12/31/2023
100137,ADVENTHEALTH HEART OF FLORIDA,40100 HWY 27,DAVENPORT,FL,33837,POLK,(863) 422-4971,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,01/01/2023,12/31/2023
100140,BAPTIST MEDICAL CENTER - NASSAU,1250 S 18TH ST,FERNANDINA BEACH,FL,32034,NASSAU,(904) 321-3500,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.90,,01/01/2023,12/31/2023
100142,JACKSON HOSPITAL,4250 HOSPITAL DR,MARIANNA,FL,32446,JACKSON,(850) 526-2200,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
100150,LOWER KEYS MEDICAL CENTER,5900 COLLEGE ROAD,KEY WEST,FL,33040,MONROE,(305) 294-5531,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.93,,01/01/2023,12/31/2023
100151,MAYO CLINIC,4500 SAN PABLO RD,JACKSONVILLE,FL,32224,DUVAL,(904) 953-2000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
100154,SOUTH MIAMI HOSPITAL,6200 SW 73RD ST,MIAMI,FL,33143,MIAMI-DADE,(786) 662-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,01/01/2023,12/31/2023
100156,HCA FLORIDA LAKE CITY HOSPITAL,340 NW COMMERCE DR,LAKE CITY,FL,32055,COLUMBIA,(386) 719-9000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
100157,LAKELAND REGIONAL MEDICAL CENTER,1324 LAKELAND HILLS BLVD,LAKELAND,FL,33805,POLK,(863) 687-1100,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
100161,CENTRAL FLORIDA LAKE MONROE HOSPITAL,1401 W SEMINOLE BLVD,SANFORD,FL,32771,SEMINOLE,(407) 321-4500,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,01/01/2023,12/31/2023
100166,HCA FLORIDA SARASOTA DOCTORS HOSPITAL,5731 BEE RIDGE RD,SARASOTA,FL,34233,SARASOTA,(941) 342-1100,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
100167,HCA FLORIDA MERCY HOSPITAL,401 NW 42ND AVE,PLANTATION,FL,33317,BROWARD,(954) 587-5010,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,01/01/2023,12/31/2023
100168,BOCA RATON REGIONAL HOSPITAL,800 MEADOWS RD,BOCA RATON,FL,33486,PALM BEACH,(561) 955-4200,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,01/01/2023,12/31/2023
100173,ADVENTHEALTH TAMPA,3100 E FLETCHER AVE,TAMPA,FL,33613,HILLSBOROUGH,(813) 615-7200,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
100175,DESOTO MEMORIAL HOSPITAL,900 N ROBERT AVE,ARCADIA,FL,34266,DE SOTO,(863) 494-3535,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
100176,PALM BEACH GARDENS MEDICAL CENTER,3360 BURNS RD,PALM BEACH GARDENS,FL,33410,PALM BEACH,(561) 622-1411,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
100177,CAPE CANAVERAL HOSPITAL,701 W COCOA BEACH CAUSEWAY,COCOA BEACH,FL,32931,BREVARD,(321) 799-7111,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,01/01/2023,12/31/2023
100179,HCA FLORIDA MEMORIAL HOSPITAL,3625 UNIVERSITY BLVD S,JACKSONVILLE,FL,32216,DUVAL,(904) 702-6111,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,01/01/2023,12/31/2023
100180,HCA FLORIDA ST PETERSBURG HOSPITAL,6500 38TH AVE N,SAINT PETERSBURG,FL,33710,PINELLAS,(727) 384-1414,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,01/01/2023,12/31/2023
100181,LARKIN COMMUNITY HOSPITAL,7031 SW 62ND AVE,SOUTH MIAMI,FL,33143,MIAMI-DADE,(305) 284-7500,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.11,,01/01/2023,12/31/2023
100183,CORAL GABLES HOSPITAL,3100 DOUGLAS RD,CORAL GABLES,FL,33134,MIAMI-DADE,(305) 445-8461,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.20,,01/01/2023,12/31/2023
100187,PALMETTO GENERAL HOSPITAL,2001 W 68TH ST,HIALEAH,FL,33016,MIAMI-DADE,(305) 823-5000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,01/01/2023,12/31/2023
100189,HCA FLORIDA NORTHWEST HOSPITAL,2801 N STATE RD 7,MARGATE,FL,33063,BROWARD,(954) 974-0400,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
100191,HCA FLORIDA TRINITY HOSPITAL,9330 SR 54,TRINITY,FL,34655,PASCO,(727) 834-4900,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,01/01/2023,12/31/2023
100200,BROWARD HEALTH IMPERIAL POINT,6401 N FEDERAL HWY,FORT LAUDERDALE,FL,33308,BROWARD,(954) 776-8500,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,01/01/2023,12/31/2023
100204,HCA FLORIDA NORTH FLORIDA HOSPITAL,6500 W NEWBERRY RD,GAINESVILLE,FL,32605,ALACHUA,(352) 333-4100,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
100206,HCA FLORIDA SOUTH TAMPA HOSPITAL,2901 W SWANN AVE,TAMPA,FL,33609,HILLSBOROUGH,(813) 873-6400,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
100209,HCA FLORIDA KENDALL HOSPITAL,11750 BIRD RD,MIAMI,FL,33175,MIAMI-DADE,(305) 223-3000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,01/01/2023,12/31/2023
100211,ADVENTHEALTH DADE CITY,13100 FT KING RD,DADE CITY,FL,33525,PASCO,(352) 568-1100,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
100212,MARION COMMUNTIY HOSPITAL,1431 SW 1ST AVE,OCALA,FL,34471,MARION,(352) 401-1000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,01/01/2023,12/31/2023
100213,HCA FLORIDA BLAKE HOSPITAL,2020 59TH ST W,BRADENTON,FL,34209,MANATEE,(941) 798-6110,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,01/01/2023,12/31/2023
100217,ORLANDO HEALTH SEBASTIAN RIVER HOSPITAL,13695 US HWY 1,SEBASTIAN,FL,32958,INDIAN RIVER,(772) 589-3187,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,01/01/2023,12/31/2023
100220,GULF COAST MEDICAL CENTER LEE HEALTH,13681 DOCTORS WAY,FORT MYERS,FL,33912,LEE,(239) 343-1000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
100223,HCA FLORIDA FORT WALTON-DESTIN HOSPITAL,1000 MAR-WALT DR,FORT WALTON BEACH,FL,32547,OKALOOSA,(850) 862-1111,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,7201 N UNIVERSITY DR,TAMARAC,FL,33321,BROWARD,(954) 721-2200,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.27,,01/01/2023,12/31/2023
100226,HCA FLORIDA ORANGE PARK HOSPITAL,2001 KINGSLEY AVE,ORANGE PARK,FL,32073,CLAY,(904) 276-8500,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
100228,WESTSIDE REGIONAL MEDICAL CENTER,8201 W BROWARD BLVD,PLANTATION,FL,33324,BROWARD,(954) 473-6600,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.09,,01/01/2023,12/31/2023
100230,MEMORIAL HOSPITAL PEMBROKE,7800 SHERIDAN ST,PEMBROKE PINES,FL,33024,BROWARD,(954) 962-9650,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.97,,01/01/2023,12/31/2023
100231,HCA FLORIDA WEST HOSPITAL,8383 N DAVIS HWY,PENSACOLA,FL,32514,ESCAMBIA,(850) 494-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
100232,HCA FLORIDA PUTNAM HOSPITAL,611 ZEAGLER DR,PALATKA,FL,32177,PUTNAM,(386) 328-5711,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
100236,HCA FLORIDA FAWCETT HOSPITAL,21298 OLEAN BLVD,PORT CHARLOTTE,FL,33952,CHARLOTTE,(941) 629-1181,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
100238,HCA FLORIDA NORTHSIDE HOSPITAL,6000 49TH ST N,SAINT PETERSBURG,FL,33709,PINELLAS,(727) 521-5121,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,01/01/2023,12/31/2023
100242,HCA FLORIDA GULF COAST HOSPITAL,449 W 23RD ST,PANAMA CITY,FL,32405,BAY,(850) 747-7926,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
100243,HCA FLORIDA BRANDON HOSPITAL,119 OAKFIELD DR,BRANDON,FL,33511,HILLSBOROUGH,(813) 916-0600,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
100244,CAPE CORAL HOSPITAL,636 DEL PRADO BLVD,CAPE CORAL,FL,33990,LEE,(239) 424-2000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
100246,HCA FLORIDA LAWNWOOD HOSPITAL,1700 S 23RD ST,FORT PIERCE,FL,34950,ST. LUCIE,(772) 461-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.08,,01/01/2023,12/31/2023
100248,HCA FLORIDA LARGO HOSPITAL,201 14TH ST SW,LARGO,FL,33770,PINELLAS,(727) 588-5200,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
100249,TAMPA GENERAL HOSPITAL CRYSTAL RIVER,6201 N SUNCOAST BLVD,CRYSTAL RIVER,FL,34428,CITRUS,(352) 795-6560,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,01/01/2023,12/31/2023
100252,HCA FLORIDA RAULERSON HOSPITAL,1796 HWY 441 NORTH,OKEECHOBEE,FL,34972,OKEECHOBEE,(863) 763-2151,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,01/01/2023,12/31/2023
100253,JUPITER MEDICAL CENTER,1210 S OLD DIXIE HWY,JUPITER,FL,33458,PALM BEACH,(561) 747-2234,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
100254,HCA FLORIDA CAPITAL HOSPITAL,2626 CAPITAL MEDICAL BLVD,TALLAHASSEE,FL,32308,LEON,(850) 656-5000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
100256,HCA FLORIDA BAYONET POINT HOSPITAL,14000 FIVAY RD,HUDSON,FL,34667,PASCO,(727) 819-2929,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
100258,DELRAY MEDICAL CENTER,5352 LINTON BLVD,DELRAY BEACH,FL,33484,PALM BEACH,(561) 498-4440,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
100259,HCA FLORIDA SOUTH SHORE HOSPITAL,4016 SUN CITY CENTER BLVD,SUN CITY CENTER,FL,33573,HILLSBOROUGH,(813) 634-3301,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,01/01/2023,12/31/2023
100260,ST LUCIE MEDICAL CENTER,1800 SE TIFFANY AVE,PORT SAINT LUCIE,FL,34952,ST. LUCIE,(772) 335-4000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,01/01/2023,12/31/2023
100264,HCA FLORIDA OAK HILL HOSPITAL,11375 CORTEZ BLVD,BROOKSVILLE,FL,34613,HERNANDO,(352) 596-6632,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
100265,MEASE COUNTRYSIDE HOSPITAL,3231 MCMULLEN BOOTH RD,SAFETY HARBOR,FL,34695,PINELLAS,(727) 734-6950,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.02,,01/01/2023,12/31/2023
100266,GULF BREEZE HOSPITAL,1110 GULF BREEZE PKWY,GULF BREEZE,FL,32561,SANTA ROSA,(850) 934-2000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.01,,01/01/2023,12/31/2023
100267,HCA FLORIDA ENGLEWOOD HOSPITAL,700 MEDICAL BLVD,ENGLEWOOD,FL,34223,SARASOTA,(941) 475-6571,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,01/01/2023,12/31/2023
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,BOCA RATON,FL,33428,PALM BEACH,(561) 488-8100,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
100269,HCA FLORIDA PALMS WEST HOSPITAL,13001 SOUTHERN BLVD,LOXAHATCHEE,FL,33470,PALM BEACH,(561) 798-3300,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.95,,01/01/2023,12/31/2023
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,WELLINGTON,FL,33414,PALM BEACH,(561) 798-8500,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
100276,BROWARD HEALTH CORAL SPRINGS,3000 CORAL HILLS DR,CORAL SPRINGS,FL,33065,BROWARD,(954) 344-3121,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.07,,01/01/2023,12/31/2023
100277,DOUGLAS GARDENS HOSPITAL,5200 NE 2ND AVE,MIAMI,FL,33137,MIAMI-DADE,(305) 751-8626,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,1,01/01/2023,12/31/2023
100281,MEMORIAL HOSPITAL WEST,703 N FLAMINGO RD,PEMBROKE PINES,FL,33028,BROWARD,(954) 436-5000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,01/01/2023,12/31/2023
100284,KERALTY HOSPITAL,2500 SW 75TH AVE,MIAMI,FL,33155,MIAMI-DADE,(305) 263-9270,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.34,,01/01/2023,12/31/2023
100285,MEMORIAL HOSPITAL MIRAMAR,1901 SW 172ND AVE,MIRAMAR,FL,33029,BROWARD,(954) 538-5000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,6101 PINE RIDGE ROAD,NAPLES,FL,34119,COLLIER,(239) 304-5145,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
100287,GOOD SAMARITAN MEDICAL CENTER,1309 N FLAGLER DR,WEST PALM BEACH,FL,33401,PALM BEACH,(561) 655-5511,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
100288,ST MARY'S MEDICAL CENTER,901 45TH ST,WEST PALM BEACH,FL,33407,PALM BEACH,(561) 840-6202,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.03,,01/01/2023,12/31/2023
100289,CLEVELAND CLINIC HOSPITAL,3100 WESTON RD,WESTON,FL,33331,BROWARD,(954) 689-5000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,01/01/2023,12/31/2023
100290,"VILLAGES REGIONAL HOSPITAL, THE",1451 EL CAMINO REAL,THE VILLAGES,FL,32159,LAKE,(352) 751-8000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
100291,MELBOURNE REGIONAL MEDICAL CENTER,250 NORTH WICKHAM ROAD,MELBOURNE,FL,32935,BREVARD,(321) 752-1200,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.06,,01/01/2023,12/31/2023
100292,SACRED HEART HOSPITAL ON THE EMERALD COAST,7800 US HWY 98 W,MIRAMAR BEACH,FL,32550,WALTON,(850) 278-3600,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
100296,DOCTORS HOSPITAL,5000 UNIVERSITY DR,CORAL GABLES,FL,33146,MIAMI-DADE,(786) 308-3000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.04,,01/01/2023,12/31/2023
100298,FLORIDA STATE HOSPITAL UNIT 31 MED,100 N MAIN ST,CHATTAHOOCHEE,FL,32324,GADSDEN,(850) 663-7536,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,19,01/01/2023,12/31/2023
100299,LAKEWOOD RANCH MEDICAL CENTER,8330 LAKEWOOD RANCH BLVD,BRADENTON,FL,34202,MANATEE,(941) 782-2100,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.10,,01/01/2023,12/31/2023
100302,ORLANDO HEALTH ST CLOUD HOSPITAL,2906 17TH STREET,SAINT CLOUD,FL,34769,OSCEOLA,(407) 892-2135,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,01/01/2023,12/31/2023
100307,ASCENSION ST VINCENT'S SOUTHSIDE,4201 BELFORT RD,JACKSONVILLE,FL,32216,DUVAL,(904) 296-3700,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
100313,ASCENSION SACRED HEART GULF,3801 E HWY 98,PORT SAINT JOE,FL,32456,GULF,(850) 229-5600,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,01/01/2023,12/31/2023
100314,WEST KENDALL BAPTIST HOSPITAL,9555 SW 162 AVE,MIAMI,FL,33196,MIAMI-DADE,(786) 467-2000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
100315,VIERA HOSPITAL,8745 N WICKHAM RD,MELBOURNE,FL,32940,BREVARD,(321) 434-9000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.05,,01/01/2023,12/31/2023
100316,PALM BAY HOSPITAL,"1425 MALABAR RD, NE",PALM BAY,FL,32907,BREVARD,(321) 434-8000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,01/01/2023,12/31/2023
100319,ADVENTHEALTH WESLEY CHAPEL,2600 BRUCE B DOWNS BLVD,WESLEY CHAPEL,FL,33544,PASCO,(813) 929-5000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.96,,01/01/2023,12/31/2023
100320,HCA FLORIDA POINCIANA HOSPITAL,325 CYPRESS PKWY,KISSIMMEE,FL,34758,OSCEOLA,(407) 530-2000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
100321,ASCENSION ST VINCENT'S CLAY COUNTY,1670 ST VINCENTS WAY,MIDDLEBURG,FL,32068,CLAY,(904) 602-1000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.98,,01/01/2023,12/31/2023
100329,OVIEDO MEDICAL CENTER,8300 RED BUG LAKE RD,OVIEDO,FL,32765,SEMINOLE,(615) 850-6055,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,01/01/2023,12/31/2023
100330,HALIFAX HEALTH /UF HEALTH MEDICAL CENTER OF DELTON,3300 HALIFAX CROSSINGS BLVD,DELTONA,FL,32725,VOLUSIA,(386) 425-4806,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.89,,01/01/2023,12/31/2023
100350,UCF LAKE NONA HOSPITAL,6700 LAKE NONA BLVD,ORLANDO,FL,32827,ORANGE,(850) 523-2115,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.91,,01/01/2023,12/31/2023
100359,SARASOTA MEMORIAL HOSPITAL - VENICE,2600 LAUREL ROAD EAST,NORTH VENICE,FL,34275,SARASOTA,(941) 917-7299,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
100360,HCA FLORIDA UNIVERSITY HOSPITAL,3476 S UNIVERSITY DR.,DAVIE,FL,33328,BROWARD,(954) 475-4400,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),1.00,,01/01/2023,12/31/2023
100361,ASCENSION ST VINCENT'S ST JOHNS COUNTY,205 TRINITY WAY,ST. JOHNS,FL,32259,ST. JOHNS,(904) 450-6020,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.94,,01/01/2023,12/31/2023
100362,BAYCARE HOSPITAL WESLEY CHAPEL,4501 BRUCE B DOWNS BLVD,WESLEY CHAPEL,FL,33544,PASCO,(813) 914-1000,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.99,,01/01/2023,12/31/2023
100363,ADVENTHEALTH PALM COAST PARKWAY,1 ADVENTHEALTH WAY,PALM COAST,FL,32137,FLAGLER,(386) 302-1800,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),0.93,,01/01/2023,12/31/2023
100364,ADVENTHEALTH RIVERVIEW,9330 US HWY 301 S,RIVERVIEW,FL,33578,HILLSBOROUGH,(813) 929-5962,MSPB-1,Medicare hospital spending per patient (Medicare Spending per Beneficiary),Not Available,5,01/01/2023,12/31/2023
